Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Slovenia,62.4,62.78,63.16,63.54,63.92,64.3,64.36,64.42,64.48,64.54,64.6,64.68,64.76,64.84,64.92,65.0,66.02,67.04,68.06,69.08,70.1,71.42,72.74,74.06,75.38,76.7,77.08,77.46,77.84,78.22,78.6,78.76,78.92,79.08,79.24,79.4,79.92,80.44,80.96,81.48,82.0,82.4,82.8,83.2,83.6,84.0,84.3,84.6,84.9,85.2,85.5,85.7,85.9,86.1,86.3,86.5,87.34,88.18,89.02,89.86,90.7
Solomon Islands,0.8,0.94,1.08,1.22,1.36,1.5,1.76,2.02,2.28,2.54,2.8,2.92,3.04,3.16,3.28,3.4,3.5,3.6,3.7,3.8,3.9,4.34,4.78,5.22,5.66,6.1,6.96,7.82,8.68,9.54,10.4,11.12,11.84,12.56,13.28,14.0,14.68,15.36,16.04,16.72,17.4,18.68,19.96,21.24,22.52,23.8,24.1,24.4,24.7,25.0,25.3,26.38,27.46,28.54,29.62,30.7,31.74,32.78,33.82,34.86,35.9
Somalia,0.2,0.26,0.32,0.38,0.44,0.5,0.6,0.7,0.8,0.9,1.0,1.14,1.28,1.42,1.56,1.7,1.98,2.26,2.54,2.82,3.1,3.54,3.98,4.42,4.86,5.3,5.46,5.62,5.78,5.94,6.1,5.96,5.82,5.68,5.54,5.4,5.38,5.36,5.34,5.32,5.3,5.36,5.42,5.48,5.54,5.6,6.3,7.0,7.7,8.4,9.1,9.8,10.5,11.2,11.9,12.6,13.44,14.28,15.12,15.96,16.8
South Africa,6.4,6.68,6.96,7.24,7.52,7.8,8.1,8.4,8.7,9.0,9.3,9.78,10.26,10.74,11.22,11.7,12.46,13.22,13.98,14.74,15.5,16.48,17.46,18.44,19.42,20.4,21.5,22.6,23.7,24.8,25.9,26.82,27.74,28.66,29.58,30.5,31.38,32.26,33.14,34.02,34.9,35.78,36.66,37.54,38.42,39.3,39.86,40.42,40.98,41.54,42.1,44.42,46.74,49.06,51.38,53.7,56.0,58.3,60.6,62.9,65.2
South Sudan,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.54,0.58,0.62,0.66,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.88,2.06,2.24,2.42,2.6,2.88,3.16,3.44,3.72,4.0,4.52,5.04,5.56,6.08,6.6,7.42,8.24,9.06,9.88,10.7,11.86,13.02,14.18,15.34,16.5,17.66,18.82,19.98,21.14,22.3,23.88,25.46,27.04,28.62,30.2
Spain,10.9,11.92,12.94,13.96,14.98,16.0,17.2,18.4,19.6,20.8,22.0,23.14,24.28,25.42,26.56,27.7,28.6,29.5,30.4,31.3,32.2,33.0,33.8,34.6,35.4,36.2,37.08,37.96,38.84,39.72,40.6,41.48,42.36,43.24,44.12,45.0,45.76,46.52,47.28,48.04,48.8,49.52,50.24,50.96,51.68,52.4,53.08,53.76,54.44,55.12,55.8,57.98,60.16,62.34,64.52,66.7,68.76,70.82,72.88,74.94,77.0
Sri Lanka,6.8,7.52,8.24,8.96,9.68,10.4,11.38,12.36,13.34,14.32,15.3,16.36,17.42,18.48,19.54,20.6,21.7,22.8,23.9,25.0,26.1,27.18,28.26,29.34,30.42,31.5,32.66,33.82,34.98,36.14,37.3,38.44,39.58,40.72,41.86,43.0,44.12,45.24,46.36,47.48,48.6,49.74,50.88,52.02,53.16,54.3,55.46,56.62,57.78,58.94,60.1,61.24,62.38,63.52,64.66,65.8,66.92,68.04,69.16,70.28,71.4
Sudan,0.1,0.12,0.14,0.16,0.18,0.2,0.28,0.36,0.44,0.52,0.6,0.72,0.84,0.96,1.08,1.2,1.52,1.84,2.16,2.48,2.8,3.38,3.96,4.54,5.12,5.7,6.4,7.1,7.8,8.5,9.2,10.08,10.96,11.84,12.72,13.6,14.58,15.56,16.54,17.52,18.5,19.4,20.3,21.2,22.1,23.0,23.68,24.36,25.04,25.72,26.4,28.42,30.44,32.46,34.48,36.5,38.48,40.46,42.44,44.42,46.4
Suriname,2.6,2.8,3.0,3.2,3.4,3.6,4.06,4.52,4.98,5.44,5.9,6.58,7.26,7.94,8.62,9.3,10.26,11.22,12.18,13.14,14.1,15.14,16.18,17.22,18.26,19.3,20.08,20.86,21.64,22.42,23.2,23.48,23.76,24.04,24.32,24.6,25.06,25.52,25.98,26.44,26.9,27.5,28.1,28.7,29.3,29.9,30.88,31.86,32.84,33.82,34.8,35.82,36.84,37.86,38.88,39.9,40.9,41.9,42.9,43.9,44.9
Eswatini,0.3,0.44,0.58,0.72,0.86,1.0,1.3,1.6,1.9,2.2,2.5,3.08,3.66,4.24,4.82,5.4,6.16,6.92,7.68,8.44,9.2,10.0,10.8,11.6,12.4,13.2,13.94,14.68,15.42,16.16,16.9,17.76,18.62,19.48,20.34,21.2,21.64,22.08,22.52,22.96,23.4,22.72,22.04,21.36,20.68,20.0,22.54,25.08,27.62,30.16,32.7,35.22,37.74,40.26,42.78,45.3,47.86,50.42,52.98,55.54,58.1
Sweden,41.9,43.82,45.74,47.66,49.58,51.5,53.32,55.14,56.96,58.78,60.6,62.06,63.52,64.98,66.44,67.9,68.76,69.62,70.48,71.34,72.2,72.84,73.48,74.12,74.76,75.4,75.5,75.6,75.7,75.8,75.9,75.64,75.38,75.12,74.86,74.6,74.82,75.04,75.26,75.48,75.7,76.22,76.74,77.26,77.78,78.3,78.86,79.42,79.98,80.54,81.1,81.32,81.54,81.76,81.98,82.2,83.08,83.96,84.84,85.72,86.6
Switzerland,52.3,53.02,53.74,54.46,55.18,55.9,56.54,57.18,57.82,58.46,59.1,59.78,60.46,61.14,61.82,62.5,63.36,64.22,65.08,65.94,66.8,67.62,68.44,69.26,70.08,70.9,71.58,72.26,72.94,73.62,74.3,74.74,75.18,75.62,76.06,76.5,76.94,77.38,77.82,78.26,78.7,79.18,79.66,80.14,80.62,81.1,81.56,82.02,82.48,82.94,83.4,83.28,83.16,83.04,82.92,82.8,83.52,84.24,84.96,85.68,86.4
Syria,0.5,0.6,0.7,0.8,0.9,1.0,1.24,1.48,1.72,1.96,2.2,2.54,2.88,3.22,3.56,3.9,4.48,5.06,5.64,6.22,6.8,7.52,8.24,8.96,9.68,10.4,11.14,11.88,12.62,13.36,14.1,14.62,15.14,15.66,16.18,16.7,17.14,17.58,18.02,18.46,18.9,19.18,19.46,19.74,20.02,20.3,21.78,23.26,24.74,26.22,27.7,29.2,30.7,32.2,33.7,35.2,36.7,38.2,39.7,41.2,42.7
Taiwan,9.1,10.66,12.22,13.78,15.34,16.9,18.8,20.7,22.6,24.5,26.4,28.46,30.52,32.58,34.64,36.7,39.78,42.86,45.94,49.02,52.1,54.78,57.46,60.14,62.82,65.5,67.98,70.46,72.94,75.42,77.9,79.14,80.38,81.62,82.86,84.1,84.64,85.18,85.72,86.26,86.8,87.54,88.28,89.02,89.76,90.5,91.22,91.94,92.66,93.38,94.1,94.42,94.74,95.06,95.38,95.7,95.98,96.26,96.54,96.82,97.1
Tajikistan,38.0,40.92,43.84,46.76,49.68,52.6,54.68,56.76,58.84,60.92,63.0,64.18,65.36,66.54,67.72,68.9,69.7,70.5,71.3,72.1,72.9,73.68,74.46,75.24,76.02,76.8,77.44,78.08,78.72,79.36,80.0,80.64,81.28,81.92,82.56,83.2,83.7,84.2,84.7,85.2,85.7,86.24,86.78,87.32,87.86,88.4,88.98,89.56,90.14,90.72,91.3,91.86,92.42,92.98,93.54,94.1,94.66,95.22,95.78,96.34,96.9
Thailand,1.7,1.84,1.98,2.12,2.26,2.4,2.62,2.84,3.06,3.28,3.5,4.1,4.7,5.3,5.9,6.5,7.64,8.78,9.92,11.06,12.2,13.52,14.84,16.16,17.48,18.8,20.14,21.48,22.82,24.16,25.5,27.46,29.42,31.38,33.34,35.3,37.56,39.82,42.08,44.34,46.6,48.0,49.4,50.8,52.2,53.6,54.48,55.36,56.24,57.12,58.0,59.56,61.12,62.68,64.24,65.8,67.36,68.92,70.48,72.04,73.6
North Macedonia,5.7,7.34,8.98,10.62,12.26,13.9,16.28,18.66,21.04,23.42,25.8,28.34,30.88,33.42,35.96,38.5,40.58,42.66,44.74,46.82,48.9,50.26,51.62,52.98,54.34,55.7,56.42,57.14,57.86,58.58,59.3,59.3,59.3,59.3,59.3,59.3,59.58,59.86,60.14,60.42,60.7,62.32,63.94,65.56,67.18,68.8,69.98,71.16,72.34,73.52,74.7,75.48,76.26,77.04,77.82,78.6,79.3,80.0,80.7,81.4,82.1
Timor-Leste,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18,0.26,0.34,0.42,0.5,0.68,0.86,1.04,1.22,1.4,1.9,2.4,2.9,3.4,3.9,4.96,6.02,7.08,8.14,9.2,10.64,12.08,13.52,14.96,16.4,18.22,20.04,21.86,23.68,25.5,27.82,30.14,32.46,34.78,37.1,39.52,41.94,44.36,46.78,49.2,50.66,52.12,53.58,55.04,56.5,57.94,59.38,60.82,62.26,63.7
Togo,0.1,0.1,0.1,0.1,0.1,0.1,0.16,0.22,0.28,0.34,0.4,0.56,0.72,0.88,1.04,1.2,1.54,1.88,2.22,2.56,2.9,3.32,3.74,4.16,4.58,5.0,5.3,5.6,5.9,6.2,6.5,6.7,6.9,7.1,7.3,7.5,7.78,8.06,8.34,8.62,8.9,9.34,9.78,10.22,10.66,11.1,11.8,12.5,13.2,13.9,14.6,15.6,16.6,17.6,18.6,19.6,19.78,19.96,20.14,20.32,20.5
Tonga,2.8,3.08,3.36,3.64,3.92,4.2,4.6,5.0,5.4,5.8,6.2,6.72,7.24,7.76,8.28,8.8,9.44,10.08,10.72,11.36,12.0,12.92,13.84,14.76,15.68,16.6,17.82,19.04,20.26,21.48,22.7,23.72,24.74,25.76,26.78,27.8,28.2,28.6,29.0,29.4,29.8,29.56,29.32,29.08,28.84,28.6,30.28,31.96,33.64,35.32,37.0,38.68,40.36,42.04,43.72,45.4,47.1,48.8,50.5,52.2,53.9
Trinidad and Tobago,3.4,4.14,4.88,5.62,6.36,7.1,8.24,9.38,10.52,11.66,12.8,14.04,15.28,16.52,17.76,19.0,20.26,21.52,22.78,24.04,25.3,27.0,28.7,30.4,32.1,33.8,35.52,37.24,38.96,40.68,42.4,43.7,45.0,46.3,47.6,48.9,49.96,51.02,52.08,53.14,54.2,55.22,56.24,57.26,58.28,59.3,60.22,61.14,62.06,62.98,63.9,65.28,66.66,68.04,69.42,70.8,72.18,73.56,74.94,76.32,77.7
Tunisia,1.0,1.22,1.44,1.66,1.88,2.1,2.24,2.38,2.52,2.66,2.8,2.98,3.16,3.34,3.52,3.7,3.94,4.18,4.42,4.66,4.9,5.48,6.06,6.64,7.22,7.8,8.6,9.4,10.2,11.0,11.8,12.56,13.32,14.08,14.84,15.6,16.44,17.28,18.12,18.96,19.8,21.84,23.88,25.92,27.96,30.0,32.64,35.28,37.92,40.56,43.2,45.0,46.8,48.6,50.4,52.2,54.0,55.8,57.6,59.4,61.2
Turkey,2.8,3.08,3.36,3.64,3.92,4.2,4.64,5.08,5.52,5.96,6.4,7.12,7.84,8.56,9.28,10.0,11.2,12.4,13.6,14.8,16.0,17.52,19.04,20.56,22.08,23.6,25.24,26.88,28.52,30.16,31.8,33.12,34.44,35.76,37.08,38.4,39.3,40.2,41.1,42.0,42.9,43.32,43.74,44.16,44.58,45.0,46.4,47.8,49.2,50.6,52.0,53.36,54.72,56.08,57.44,58.8,60.28,61.76,63.24,64.72,66.2
Turkmenistan,48.9,51.22,53.54,55.86,58.18,60.5,62.68,64.86,67.04,69.22,71.4,72.46,73.52,74.58,75.64,76.7,77.78,78.86,79.94,81.02,82.1,82.96,83.82,84.68,85.54,86.4,86.94,87.48,88.02,88.56,89.1,89.6,90.1,90.6,91.1,91.6,91.86,92.12,92.38,92.64,92.9,93.2,93.5,93.8,94.1,94.4,94.66,94.92,95.18,95.44,95.7,95.96,96.22,96.48,96.74,97.0,97.28,97.56,97.84,98.12,98.4
Uganda,0.5,0.58,0.66,0.74,0.82,0.9,0.96,1.02,1.08,1.14,1.2,1.26,1.32,1.38,1.44,1.5,1.62,1.74,1.86,1.98,2.1,2.2,2.3,2.4,2.5,2.6,2.76,2.92,3.08,3.24,3.4,3.54,3.68,3.82,3.96,4.1,3.98,3.86,3.74,3.62,3.5,4.14,4.78,5.42,6.06,6.7,7.38,8.06,8.74,9.42,10.1,10.78,11.46,12.14,12.82,13.5,14.18,14.86,15.54,16.22,16.9
Ukraine,47.3,49.8,52.3,54.8,57.3,59.8,61.16,62.52,63.88,65.24,66.6,67.02,67.44,67.86,68.28,68.7,69.02,69.34,69.66,69.98,70.3,70.64,70.98,71.32,71.66,72.0,72.36,72.72,73.08,73.44,73.8,74.22,74.64,75.06,75.48,75.9,76.28,76.66,77.04,77.42,77.8,78.64,79.48,80.32,81.16,82.0,82.86,83.72,84.58,85.44,86.3,87.14,87.98,88.82,89.66,90.5,91.24,91.98,92.72,93.46,94.2
United Arab Emirates,6.4,8.38,10.36,12.34,14.32,16.3,17.96,19.62,21.28,22.94,24.6,26.34,28.08,29.82,31.56,33.3,34.62,35.94,37.26,38.58,39.9,40.74,41.58,42.42,43.26,44.1,44.44,44.78,45.12,45.46,45.8,45.94,46.08,46.22,46.36,46.5,46.48,46.46,46.44,46.42,46.4,47.72,49.04,50.36,51.68,53.0,54.0,55.0,56.0,57.0,58.0,59.12,60.24,61.36,62.48,63.6,65.12,66.64,68.16,69.68,71.2
United Kingdom,40.5,41.42,42.34,43.26,44.18,45.1,45.62,46.14,46.66,47.18,47.7,48.22,48.74,49.26,49.78,50.3,51.04,51.78,52.52,53.26,54.0,55.08,56.16,57.24,58.32,59.4,60.58,61.76,62.94,64.12,65.3,66.14,66.98,67.82,68.66,69.5,69.8,70.1,70.4,70.7,71.0,71.3,71.6,71.9,72.2,72.5,73.2,73.9,74.6,75.3,76.0,77.02,78.04,79.06,80.08,81.1,81.96,82.82,83.68,84.54,85.4
Tanzania,0.1,0.16,0.22,0.28,0.34,0.4,0.44,0.48,0.52,0.56,0.6,0.72,0.84,0.96,1.08,1.2,1.32,1.44,1.56,1.68,1.8,1.9,2.0,2.1,2.2,2.3,2.32,2.34,2.36,2.38,2.4,2.42,2.44,2.46,2.48,2.5,2.58,2.66,2.74,2.82,2.9,3.12,3.34,3.56,3.78,4.0,4.18,4.36,4.54,4.72,4.9,5.66,6.42,7.18,7.94,8.7,9.48,10.26,11.04,11.82,12.6
United States,64.6,65.7,66.8,67.9,69.0,70.1,71.02,71.94,72.86,73.78,74.7,75.34,75.98,76.62,77.26,77.9,78.44,78.98,79.52,80.06,80.6,81.08,81.56,82.04,82.52,83.0,83.36,83.72,84.08,84.44,84.8,84.96,85.12,85.28,85.44,85.6,85.62,85.64,85.66,85.68,85.7,85.86,86.02,86.18,86.34,86.5,86.52,86.54,86.56,86.58,86.6,87.1,87.6,88.1,88.6,89.1,89.48,89.86,90.24,90.62,91.0
Virgin Islands (U.S.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,28.92,43.38,57.84,72.3,73.28,74.26,75.24,76.22,77.2
Uruguay,5.0,5.56,6.12,6.68,7.24,7.8,8.56,9.32,10.08,10.84,11.6,12.36,13.12,13.88,14.64,15.4,16.04,16.68,17.32,17.96,18.6,19.16,19.72,20.28,20.84,21.4,22.02,22.64,23.26,23.88,24.5,24.94,25.38,25.82,26.26,26.7,26.9,27.1,27.3,27.5,27.7,27.9,28.1,28.3,28.5,28.7,28.72,28.74,28.76,28.78,28.8,30.68,32.56,34.44,36.32,38.2,40.1,42.0,43.9,45.8,47.7
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,36.32,54.48,72.64,90.8,91.58,92.36,93.14,93.92,94.7
Vanuatu,0.7,0.84,0.98,1.12,1.26,1.4,1.6,1.8,2.0,2.2,2.4,2.74,3.08,3.42,3.76,4.1,4.5,4.9,5.3,5.7,6.1,6.5,6.9,7.3,7.7,8.1,8.58,9.06,9.54,10.02,10.5,10.98,11.46,11.94,12.42,12.9,13.42,13.94,14.46,14.98,15.5,16.1,16.7,17.3,17.9,18.5,18.78,19.06,19.34,19.62,19.9,21.14,22.38,23.62,24.86,26.1,27.4,28.7,30.0,31.3,32.6
Venezuela,7.5,8.4,9.3,10.2,11.1,12.0,13.08,14.16,15.24,16.32,17.4,18.64,19.88,21.12,22.36,23.6,24.8,26.0,27.2,28.4,29.6,30.78,31.96,33.14,34.32,35.5,36.56,37.62,38.68,39.74,40.8,41.7,42.6,43.5,44.4,45.3,46.16,47.02,47.88,48.74,49.6,50.38,51.16,51.94,52.72,53.5,54.24,54.98,55.72,56.46,57.2,58.5,59.8,61.1,62.4,63.7,64.98,66.26,67.54,68.82,70.1
Vietnam,1.4,1.66,1.92,2.18,2.44,2.7,3.1,3.5,3.9,4.3,4.7,5.24,5.78,6.32,6.86,7.4,8.12,8.84,9.56,10.28,11.0,11.72,12.44,13.16,13.88,14.6,14.96,15.32,15.68,16.04,16.4,16.66,16.92,17.18,17.44,17.7,17.92,18.14,18.36,18.58,18.8,20.12,21.44,22.76,24.08,25.4,26.52,27.64,28.76,29.88,31.0,32.06,33.12,34.18,35.24,36.3,37.36,38.42,39.48,40.54,41.6
Western Sahara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,6.36,9.54,12.72,15.9,17.04,18.18,19.32,20.46,21.6
World,15.7,16.18,16.66,17.14,17.62,18.1,18.9,19.7,20.5,21.3,22.1,22.54,22.98,23.42,23.86,24.3,24.98,25.66,26.34,27.02,27.7,27.98,28.26,28.54,28.82,29.1,29.38,29.66,29.94,30.22,30.5,31.22,31.94,32.66,33.38,34.1,34.94,35.78,36.62,37.46,38.3,39.22,40.14,41.06,41.98,42.9,43.82,44.74,45.66,46.58,47.5,48.52,49.54,50.56,51.58,52.6,53.48,54.36,55.24,56.12,57.0
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.16,0.2,0.44,0.68,0.92,1.16,1.4,1.96,2.52,3.08,3.64,4.2,4.86,5.52,6.18,6.84,7.5,9.02,10.54,12.06,13.58,15.1,18.82,22.54,26.26,29.98,33.7,35.2,36.7,38.2,39.7,41.2
Zambia,6.3,6.82,7.34,7.86,8.38,8.9,9.48,10.06,10.64,11.22,11.8,12.32,12.84,13.36,13.88,14.4,14.82,15.24,15.66,16.08,16.5,16.78,17.06,17.34,17.62,17.9,18.12,18.34,18.56,18.78,19.0,19.14,19.28,19.42,19.56,19.7,19.82,19.94,20.06,20.18,20.3,20.56,20.82,21.08,21.34,21.6,21.78,21.96,22.14,22.32,22.5,23.74,24.98,26.22,27.46,28.7,29.96,31.22,32.48,33.74,35.0
Zimbabwe,6.7,7.12,7.54,7.96,8.38,8.8,9.24,9.68,10.12,10.56,11.0,11.5,12.0,12.5,13.0,13.5,14.28,15.06,15.84,16.62,17.4,18.38,19.36,20.34,21.32,22.3,23.08,23.86,24.64,25.42,26.2,27.16,28.12,29.08,30.04,31.0,32.1,33.2,34.3,35.4,36.5,36.98,37.46,37.94,38.42,38.9,38.46,38.02,37.58,37.14,36.7,39.86,43.02,46.18,49.34,52.5,55.7,58.9,62.1,65.3,68.5
